"listing_id","price","nbhood_full"
24757844,"46 dollars","Queens, Woodside"
24757985,"150 dollars","Queens, Glendale"
24758664,"105 dollars","Brooklyn, Bushwick"
24760489,"61 dollars","Brooklyn, Greenpoint"
24765844,"170 dollars","Brooklyn, Williamsburg"
24772376,"85 dollars","Queens, Ditmars Steinway"
24772896,"210 dollars","Manhattan, SoHo"
24774169,"50 dollars","Bronx, Fieldston"
24776834,"80 dollars","Manhattan, East Harlem"
24777535,"50 dollars","Queens, Sunnyside"
24778075,"50 dollars","Queens, Forest Hills"
24779801,"147 dollars","Manhattan, Greenwich Village"
24782427,"70 dollars","Brooklyn, Bushwick"
24792114,"55 dollars","Queens, Sunnyside"
24793502,"50 dollars","Bronx, Throgs Neck"
24795553,"200 dollars","Manhattan, Kips Bay"
24798693,"190 dollars","Manhattan, Hell's Kitchen"
24798903,"200 dollars","Brooklyn, Williamsburg"
24799437,"49 dollars","Brooklyn, Bushwick"
24799552,"119 dollars","Brooklyn, Greenpoint"
24804386,"150 dollars","Manhattan, Upper West Side"
24805086,"60 dollars","Queens, Springfield Gardens"
24805249,"225 dollars","Brooklyn, Williamsburg"
24806098,"140 dollars","Queens, Astoria"
24806106,"74 dollars","Bronx, Throgs Neck"
24806110,"150 dollars","Brooklyn, Brighton Beach"
24806141,"75 dollars","Manhattan, Washington Heights"
24807368,"180 dollars","Manhattan, Upper West Side"
24807859,"37 dollars","Brooklyn, Bedford-Stuyvesant"
24808062,"344 dollars","Manhattan, Harlem"
24816926,"142 dollars","Manhattan, East Village"
24820955,"70 dollars","Brooklyn, Bedford-Stuyvesant"
24821651,"45 dollars","Bronx, Allerton"
24823404,"59 dollars","Queens, Flushing"
24824820,"160 dollars","Manhattan, Upper West Side"
24825809,"125 dollars","Queens, Rockaway Beach"
24826533,"59 dollars","Brooklyn, Bedford-Stuyvesant"
24826817,"200 dollars","Manhattan, Kips Bay"
24827469,"130 dollars","Brooklyn, Williamsburg"
24831549,"182 dollars","Manhattan, Financial District"
24831635,"30 dollars","Queens, Briarwood"
24833043,"65 dollars","Manhattan, Harlem"
24833117,"250 dollars","Manhattan, East Harlem"
24834058,"48 dollars","Queens, South Ozone Park"
24834309,"149 dollars","Queens, Astoria"
24834739,"59 dollars","Brooklyn, Canarsie"
24835343,"135 dollars","Brooklyn, Downtown Brooklyn"
24835618,"95 dollars","Queens, Flushing"
24843435,"40 dollars","Bronx, Throgs Neck"
24845719,"215 dollars","Brooklyn, Williamsburg"
24845976,"120 dollars","Queens, Astoria"
24846816,"49 dollars","Queens, East Elmhurst"
24849342,"250 dollars","Manhattan, Greenwich Village"
24850009,"75 dollars","Brooklyn, Prospect-Lefferts Gardens"
24852686,"60 dollars","Brooklyn, Bedford-Stuyvesant"
24853655,"224 dollars","Manhattan, Hell's Kitchen"
24853936,"80 dollars","Queens, Jamaica"
24854139,"100 dollars","Brooklyn, Greenpoint"
24855474,"120 dollars","Brooklyn, Williamsburg"
24856020,"600 dollars","Brooklyn, Bedford-Stuyvesant"
24856606,"70 dollars","Queens, Jamaica"
24857291,"60 dollars","Queens, Flushing"
24857741,"180 dollars","Manhattan, Midtown"
24865151,"1195 dollars","Manhattan, Midtown"
24866257,"175 dollars","Manhattan, Chelsea"
24866378,"165 dollars","Brooklyn, Flatbush"
24868180,"50 dollars","Manhattan, East Harlem"
24868751,"50 dollars","Manhattan, Washington Heights"
24868754,"33 dollars","Staten Island, Arrochar"
24868956,"60 dollars","Queens, Flushing"
24870818,"50 dollars","Queens, Flushing"
24871506,"110 dollars","Manhattan, Little Italy"
24871779,"137 dollars","Manhattan, Upper West Side"
24872721,"150 dollars","Manhattan, Washington Heights"
24873530,"45 dollars","Brooklyn, Bedford-Stuyvesant"
24873980,"75 dollars","Manhattan, Harlem"
24879207,"250 dollars","Queens, Far Rockaway"
24883987,"80 dollars","Brooklyn, Prospect-Lefferts Gardens"
24884922,"136 dollars","Manhattan, East Village"
24885715,"99 dollars","Brooklyn, Cypress Hills"
24886110,"103 dollars","Bronx, Highbridge"
24889615,"120 dollars","Manhattan, Upper West Side"
24889922,"50 dollars","Queens, Glendale"
24891651,"49 dollars","Queens, Astoria"
24893756,"60 dollars","Queens, East Elmhurst"
24894476,"70 dollars","Manhattan, Harlem"
24896533,"70 dollars","Brooklyn, Clinton Hill"
24899087,"55 dollars","Queens, Ridgewood"
24910361,"200 dollars","Queens, Neponsit"
24911170,"99 dollars","Brooklyn, Bedford-Stuyvesant"
24911468,"115 dollars","Queens, Flushing"
24912129,"225 dollars","Brooklyn, Williamsburg"
24912450,"95 dollars","Brooklyn, Bedford-Stuyvesant"
24912783,"139 dollars","Brooklyn, Park Slope"
24913445,"65 dollars","Brooklyn, Bushwick"
24913510,"160 dollars","Manhattan, SoHo"
24915761,"179 dollars","Brooklyn, Prospect Heights"
24916571,"130 dollars","Brooklyn, Greenpoint"
24916744,"80 dollars","Brooklyn, East Flatbush"
24917079,"300 dollars","Manhattan, East Village"
24917120,"215 dollars","Manhattan, Greenwich Village"
24918572,"295 dollars","Brooklyn, Crown Heights"
24919742,"150 dollars","Brooklyn, Windsor Terrace"
24919764,"225 dollars","Brooklyn, Bedford-Stuyvesant"
24921584,"75 dollars","Brooklyn, Prospect-Lefferts Gardens"
24933530,"91 dollars","Brooklyn, East Flatbush"
24935048,"795 dollars","Manhattan, Chelsea"
24935780,"185 dollars","Manhattan, Hell's Kitchen"
24938183,"330 dollars","Manhattan, East Village"
24939648,"50 dollars","Queens, Flushing"
24940447,"79 dollars","Manhattan, Harlem"
24940507,"129 dollars","Brooklyn, Williamsburg"
24941609,"1200 dollars","Manhattan, Tribeca"
24942175,"200 dollars","Brooklyn, Bushwick"
24942569,"140 dollars","Brooklyn, Navy Yard"
24943283,"295 dollars","Manhattan, Financial District"
24943484,"125 dollars","Brooklyn, Canarsie"
24945253,"350 dollars","Queens, Arverne"
24945323,"175 dollars","Manhattan, Upper West Side"
24945511,"105 dollars","Manhattan, Harlem"
24946871,"125 dollars","Queens, Astoria"
24958209,"139 dollars","Brooklyn, Crown Heights"
24959305,"135 dollars","Brooklyn, Bushwick"
24961004,"175 dollars","Manhattan, East Village"
24962971,"75 dollars","Brooklyn, Sunset Park"
24965059,"50 dollars","Queens, Jamaica"
24965233,"224 dollars","Manhattan, East Village"
24965929,"108 dollars","Brooklyn, Fort Greene"
24966197,"94 dollars","Manhattan, Hell's Kitchen"
24966304,"160 dollars","Manhattan, Harlem"
24967000,"72 dollars","Staten Island, Grant City"
24967765,"199 dollars","Manhattan, Upper East Side"
24968879,"169 dollars","Queens, Astoria"
24968926,"75 dollars","Brooklyn, Bushwick"
24969653,"85 dollars","Manhattan, Harlem"
24970116,"99 dollars","Queens, Rego Park"
24970982,"150 dollars","Brooklyn, Carroll Gardens"
24973698,"55 dollars","Queens, Ditmars Steinway"
24978251,"90 dollars","Manhattan, East Harlem"
24983084,"1500 dollars","Manhattan, West Village"
24983373,"40 dollars","Queens, Jamaica"
24987685,"55 dollars","Queens, St. Albans"
24987915,"180 dollars","Manhattan, East Harlem"
24988189,"225 dollars","Manhattan, Upper West Side"
24990534,"150 dollars","Brooklyn, Crown Heights"
24991133,"50 dollars","Bronx, Highbridge"
24992418,"170 dollars","Manhattan, Chelsea"
24992558,"50 dollars","Brooklyn, Carroll Gardens"
24992835,"350 dollars","Manhattan, Hell's Kitchen"
24993686,"112 dollars","Brooklyn, Crown Heights"
24995291,"300 dollars","Manhattan, East Harlem"
24995898,"60 dollars","Brooklyn, Bushwick"
24996332,"54 dollars","Queens, East Elmhurst"
25002172,"46 dollars","Bronx, Kingsbridge"
25007742,"97 dollars","Brooklyn, Clinton Hill"
25010171,"48 dollars","Queens, Flushing"
25011664,"95 dollars","Brooklyn, Cypress Hills"
25011733,"170 dollars","Manhattan, Chinatown"
25011804,"125 dollars","Manhattan, East Harlem"
25012058,"175 dollars","Manhattan, East Village"
25012966,"139 dollars","Manhattan, Lower East Side"
25014162,"75 dollars","Brooklyn, Bedford-Stuyvesant"
25015496,"93 dollars","Queens, South Ozone Park"
25017403,"89 dollars","Manhattan, Nolita"
25017424,"85 dollars","Brooklyn, Cypress Hills"
25018204,"2500 dollars","Manhattan, Harlem"
25024676,"105 dollars","Manhattan, Upper West Side"
25025092,"100 dollars","Brooklyn, Bedford-Stuyvesant"
25025533,"198 dollars","Manhattan, Hell's Kitchen"
25026993,"48 dollars","Brooklyn, Bedford-Stuyvesant"
25029794,"206 dollars","Manhattan, East Village"
25030090,"90 dollars","Brooklyn, Bushwick"
25030446,"220 dollars","Manhattan, Tribeca"
25030760,"150 dollars","Brooklyn, Sunset Park"
25031344,"170 dollars","Manhattan, East Village"
25031387,"399 dollars","Bronx, Kingsbridge"
25032319,"99 dollars","Brooklyn, Bushwick"
25032957,"185 dollars","Brooklyn, Brooklyn Heights"
25033384,"150 dollars","Manhattan, East Harlem"
25033659,"175 dollars","Brooklyn, East New York"
25033991,"189 dollars","Brooklyn, Bedford-Stuyvesant"
25034086,"51 dollars","Brooklyn, East New York"
25036166,"160 dollars","Brooklyn, Park Slope"
25042316,"65 dollars","Brooklyn, Canarsie"
25045213,"130 dollars","Brooklyn, Downtown Brooklyn"
25047309,"96 dollars","Brooklyn, Bedford-Stuyvesant"
25047693,"89 dollars","Queens, Richmond Hill"
25048250,"70 dollars","Brooklyn, Prospect Heights"
25048895,"99 dollars","Brooklyn, Bedford-Stuyvesant"
25051166,"50 dollars","Manhattan, Washington Heights"
25053445,"120 dollars","Brooklyn, Brooklyn Heights"
25054120,"197 dollars","Brooklyn, Flatbush"
25055293,"105 dollars","Queens, Ridgewood"
25055376,"170 dollars","Manhattan, Harlem"
25055498,"68 dollars","Brooklyn, Flatbush"
25058903,"200 dollars","Manhattan, Upper East Side"
25070554,"140 dollars","Manhattan, Tribeca"
25071113,"128 dollars","Manhattan, East Village"
25071168,"125 dollars","Brooklyn, Park Slope"
25072401,"150 dollars","Manhattan, East Village"
25073155,"80 dollars","Manhattan, Harlem"
25074072,"350 dollars","Brooklyn, East Flatbush"
25077177,"140 dollars","Manhattan, Hell's Kitchen"
25077481,"45 dollars","Brooklyn, Bedford-Stuyvesant"
25078650,"70 dollars","Brooklyn, Bedford-Stuyvesant"
25080097,"75 dollars","Brooklyn, Williamsburg"
25080137,"110 dollars","Brooklyn, Williamsburg"
25082325,"100 dollars","Manhattan, Lower East Side"
25083937,"176 dollars","Manhattan, Gramercy"
25084002,"90 dollars","Manhattan, Harlem"
25085427,"120 dollars","Manhattan, Hell's Kitchen"
25085816,"65 dollars","Manhattan, East Harlem"
25086038,"180 dollars","Manhattan, Upper East Side"
25090268,"60 dollars","Brooklyn, Bushwick"
25098068,"191 dollars","Manhattan, East Harlem"
25101192,"100 dollars","Manhattan, Harlem"
25101744,"113 dollars","Brooklyn, Bedford-Stuyvesant"
25103135,"43 dollars","Manhattan, Harlem"
25104697,"95 dollars","Manhattan, Upper West Side"
25107333,"200 dollars","Manhattan, Hell's Kitchen"
25108878,"130 dollars","Brooklyn, Bushwick"
25110742,"190 dollars","Manhattan, Midtown"
25112819,"150 dollars","Manhattan, Harlem"
25113126,"65 dollars","Queens, College Point"
25124293,"120 dollars","Brooklyn, Park Slope"
25125914,"186 dollars","Brooklyn, Clinton Hill"
25126089,"120 dollars","Brooklyn, Bedford-Stuyvesant"
25126466,"50 dollars","Queens, Glendale"
25127198,"32 dollars","Staten Island, Arrochar"
25127253,"239 dollars","Manhattan, Hell's Kitchen"
25127539,"45 dollars","Brooklyn, Prospect-Lefferts Gardens"
25127644,"159 dollars","Manhattan, Lower East Side"
25129958,"130 dollars","Manhattan, Harlem"
25132635,"80 dollars","Brooklyn, Bedford-Stuyvesant"
25134311,"250 dollars","Manhattan, East Harlem"
25134894,"699 dollars","Manhattan, Little Italy"
25135772,"225 dollars","Manhattan, Upper West Side"
25137152,"140 dollars","Manhattan, East Village"
25137366,"49 dollars","Queens, Ditmars Steinway"
25137887,"450 dollars","Queens, Arverne"
25138149,"200 dollars","Manhattan, East Harlem"
25138442,"112 dollars","Manhattan, East Harlem"
25138975,"89 dollars","Queens, Rockaway Beach"
25140000,"209 dollars","Brooklyn, Williamsburg"
25140344,"300 dollars","Brooklyn, Williamsburg"
25140559,"49 dollars","Queens, Astoria"
25140787,"50 dollars","Queens, Astoria"
25142331,"294 dollars","Manhattan, Upper West Side"
25153931,"89 dollars","Manhattan, East Village"
25155248,"79 dollars","Brooklyn, East New York"
25155346,"70 dollars","Manhattan, Upper East Side"
25157541,"190 dollars","Queens, Glendale"
25157795,"90 dollars","Manhattan, Midtown"
25158455,"195 dollars","Brooklyn, Park Slope"
25160226,"150 dollars","Brooklyn, East Flatbush"
25161052,"47 dollars","Brooklyn, Bedford-Stuyvesant"
25161242,"86 dollars","Queens, Middle Village"
25161732,"160 dollars","Manhattan, Gramercy"
25163519,"150 dollars","Manhattan, East Harlem"
25165611,"45 dollars","Brooklyn, Bedford-Stuyvesant"
25167654,"78 dollars","Brooklyn, Bushwick"
25168638,"169 dollars","Queens, East Elmhurst"
25172224,"99 dollars","Brooklyn, Greenpoint"
25180598,"105 dollars","Brooklyn, Greenpoint"
25184591,"40 dollars","Brooklyn, Bushwick"
25187314,"100 dollars","Manhattan, Harlem"
25187461,"400 dollars","Manhattan, Financial District"
25187576,"69 dollars","Queens, South Ozone Park"
25187986,"180 dollars","Manhattan, Upper East Side"
25188064,"150 dollars","Brooklyn, Bedford-Stuyvesant"
25188424,"88 dollars","Brooklyn, Bedford-Stuyvesant"
25189853,"169 dollars","Manhattan, Financial District"
25189933,"40 dollars","Staten Island, Great Kills"
25190223,"390 dollars","Manhattan, Hell's Kitchen"
25190757,"600 dollars","Manhattan, Chelsea"
25192722,"55 dollars","Brooklyn, Bedford-Stuyvesant"
25193004,"95 dollars","Brooklyn, Flatbush"
25193752,"85 dollars","Queens, Elmhurst"
25194498,"65 dollars","Manhattan, Greenwich Village"
25197784,"100 dollars","Brooklyn, Bedford-Stuyvesant"
25202604,"295 dollars","Brooklyn, Park Slope"
25204636,"89 dollars","Manhattan, West Village"
25205158,"75 dollars","Staten Island, St. George"
25207662,"149 dollars","Manhattan, Inwood"
25209293,"182 dollars","Manhattan, Nolita"
25210171,"95 dollars","Manhattan, Inwood"
25212748,"120 dollars","Brooklyn, Prospect Heights"
25213872,"37 dollars","Brooklyn, Bensonhurst"
25215426,"85 dollars","Brooklyn, Cypress Hills"
25215547,"85 dollars","Brooklyn, Bedford-Stuyvesant"
25221993,"140 dollars","Brooklyn, Williamsburg"
25224320,"85 dollars","Brooklyn, Bedford-Stuyvesant"
25225344,"130 dollars","Manhattan, Hell's Kitchen"
25227326,"125 dollars","Brooklyn, Williamsburg"
25227782,"74 dollars","Bronx, Throgs Neck"
25229392,"99 dollars","Manhattan, East Harlem"
25229464,"62 dollars","Brooklyn, Kensington"
25230902,"200 dollars","Manhattan, East Village"
25232614,"100 dollars","Manhattan, West Village"
25234017,"100 dollars","Brooklyn, East New York"
25234732,"120 dollars","Manhattan, Upper East Side"
25236588,"55 dollars","Brooklyn, Borough Park"
25236786,"60 dollars","Brooklyn, Borough Park"
25236926,"199 dollars","Manhattan, Hell's Kitchen"
25237818,"50 dollars","Manhattan, East Harlem"
25245882,"175 dollars","Queens, Jackson Heights"
25249692,"175 dollars","Manhattan, Midtown"
25252356,"150 dollars","Brooklyn, Downtown Brooklyn"
25252879,"200 dollars","Brooklyn, Williamsburg"
25255024,"86 dollars","Bronx, Pelham Gardens"
25255214,"260 dollars","Brooklyn, Sunset Park"
25255942,"65 dollars","Brooklyn, Bushwick"
25257443,"165 dollars","Manhattan, East Village"
25262580,"100 dollars","Manhattan, Little Italy"
25263729,"44 dollars","Manhattan, Harlem"
25264902,"70 dollars","Queens, Sunnyside"
25264929,"149 dollars","Manhattan, Inwood"
25265984,"50 dollars","Manhattan, Washington Heights"
25266135,"50 dollars","Manhattan, Washington Heights"
25266169,"80 dollars","Brooklyn, Bushwick"
25266474,"60 dollars","Brooklyn, Williamsburg"
25267333,"92 dollars","Brooklyn, Canarsie"
25277640,"155 dollars","Brooklyn, Sunset Park"
25278248,"65 dollars","Brooklyn, Bushwick"
25278711,"156 dollars","Manhattan, Hell's Kitchen"
25278771,"100 dollars","Brooklyn, Gowanus"
25280641,"197 dollars","Manhattan, Greenwich Village"
25280953,"80 dollars","Brooklyn, Bedford-Stuyvesant"
25281618,"250 dollars","Brooklyn, Williamsburg"
25283412,"45 dollars","Brooklyn, Bedford-Stuyvesant"
25285275,"250 dollars","Manhattan, Gramercy"
25285637,"199 dollars","Manhattan, Midtown"
25286006,"150 dollars","Brooklyn, Bushwick"
25288200,"85 dollars","Manhattan, East Harlem"
25288759,"65 dollars","Brooklyn, Bedford-Stuyvesant"
25288989,"100 dollars","Manhattan, East Village"
25289848,"150 dollars","Brooklyn, Bedford-Stuyvesant"
25290477,"80 dollars","Manhattan, Harlem"
25290572,"339 dollars","Manhattan, Midtown"
25290749,"175 dollars","Manhattan, Hell's Kitchen"
25292877,"200 dollars","Brooklyn, Williamsburg"
25293702,"75 dollars","Manhattan, Harlem"
25297710,"45 dollars","Brooklyn, Bushwick"
25298259,"93 dollars","Brooklyn, Bushwick"
25299137,"35 dollars","Manhattan, Upper West Side"
25308563,"40 dollars","Queens, Jackson Heights"
25309799,"65 dollars","Brooklyn, Williamsburg"
25310242,"156 dollars","Queens, Astoria"
25310404,"60 dollars","Brooklyn, Bedford-Stuyvesant"
25310497,"60 dollars","Brooklyn, Bedford-Stuyvesant"
25311295,"399 dollars","Manhattan, Upper East Side"
25312773,"95 dollars","Brooklyn, Williamsburg"
25313204,"108 dollars","Brooklyn, Bedford-Stuyvesant"
25313748,"269 dollars","Manhattan, Hell's Kitchen"
25314610,"200 dollars","Manhattan, Harlem"
25315154,"80 dollars","Bronx, Pelham Gardens"
25315860,"61 dollars","Brooklyn, Sheepshead Bay"
25317547,"50 dollars","Manhattan, Harlem"
25317671,"100 dollars","Queens, Briarwood"
25317793,"65 dollars","Queens, Sunnyside"
25319136,"410 dollars","Manhattan, Greenwich Village"
25319356,"55 dollars","Manhattan, Washington Heights"
25323446,"132 dollars","Queens, East Elmhurst"
25324132,"155 dollars","Manhattan, Chinatown"
25324289,"225 dollars","Manhattan, Hell's Kitchen"
25324506,"150 dollars","Brooklyn, Crown Heights"
25326478,"450 dollars","Manhattan, Tribeca"
25327993,"100 dollars","Manhattan, Little Italy"
25328081,"110 dollars","Manhattan, Little Italy"
25328184,"160 dollars","Brooklyn, Bedford-Stuyvesant"
25336605,"150 dollars","Queens, Long Island City"
25338619,"350 dollars","Manhattan, East Village"
25339184,"53 dollars","Brooklyn, Williamsburg"
25340516,"1000 dollars","Manhattan, Upper East Side"
25340524,"145 dollars","Manhattan, Gramercy"
25340844,"68 dollars","Manhattan, Chelsea"
25341465,"60 dollars","Queens, Corona"
25342124,"85 dollars","Manhattan, Hell's Kitchen"
25343141,"60 dollars","Brooklyn, Flatbush"
25344034,"65 dollars","Queens, Corona"
25344841,"130 dollars","Manhattan, Harlem"
25346073,"41 dollars","Brooklyn, Sunset Park"
25346963,"425 dollars","Manhattan, Upper East Side"
25347359,"135 dollars","Brooklyn, Canarsie"
25348299,"85 dollars","Brooklyn, Bedford-Stuyvesant"
25349299,"117 dollars","Brooklyn, Red Hook"
25350452,"95 dollars","Brooklyn, Bushwick"
25350617,"75 dollars","Brooklyn, Fort Greene"
25350875,"140 dollars","Brooklyn, Bushwick"
25352456,"85 dollars","Manhattan, Harlem"
25354569,"200 dollars","Brooklyn, Bedford-Stuyvesant"
25354678,"149 dollars","Bronx, Edenwald"
25355845,"200 dollars","Manhattan, Chelsea"
25356602,"60 dollars","Queens, Jamaica"
