Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Face Mask,FRESH,Lotus Youth Preserve Rescue Mask,62,4.5,"Water, Glycerin, Propylene Glycol Dicaprylate/Dicaprate, Pentylene Glycol, Cetearyl Alcohol, Lithothamnion Calcareum Powder, Caprylic/Capric Triglyceride, Cetearyl Isononanoate, Betaine, Polyacrylate Crosspolymer-6, Steareth-21, Laminaria Saccharina Extract, Cocos Nucifera (Coconut) Shell Powder, Nelumbo Nucifera Seed Powder, Citrus Limon (Lemon) Peel Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ficus Carica (Fig) Fruit Extract, Averrhoa Carambola Leaf Extract, Crithmum Maritimum Extract, Nelumbo Nucifera Flower Extract, Hibiscus Esculentus Fruit Extract, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Behenyl Alcohol, Cetearyl Glucoside, Dimethicone, Caprylyl Glycol, Butylene Glycol, Cetyl Alcohol, Sodium Polyacrylate Starch, Stearyl Alcohol, Disodium EDTA, Sodium Hyaluronate, BHT, Tetrasodium EDTA, Hydrogenated Vegetable Oil, Caramel, Xanthan Gum, Sorbic Acid, Phenoxyethanol, Limonene, Citral.",0,0,0,0,0
Face Mask,FRESH,Black Tea Firming Overnight Mask Mini,35,4.0,"Water, Glycerin, Butylene Glycol, Jojoba Esters, Isohexadecane, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Dicaprylyl Carbonate, Camellia Oleifera Seed Oil, Pentylene Glycol, Ethylhexyl Palmitate, Mirabilis Jalapa Extract, Glyceryl Stearate, Steareth-21, Caprylic/Capric Triglyceride, Dimethicone, Oxidized Corn Oil, Butyrospermum Parkii (Shea Butter), Cera Alba (Beeswax), Kigelia, Africana Fruit Extract, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Litichi Chinensis Seed Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate, Adenosine, Tocopheryl Acetate, Tocopherol, Ceteareth-20, Behenyl Alcohol, Fragrance, Ceteareth-12, Cetearyl Alcohol, Sodium Citrate, Sodium Polyacrylate Starch, Sodium Polyacrylate, Sorbitan Laurate, Disodium Edta, Maltodextrin, Silica, Tetrasodium Edta, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Citric Acid, Ci 77891 (Titanium Dioxide), BHT, Potassium Sorbate, Biotin, Phenoxyethanol, Linalool, Citronellol, Geraniol.",1,1,1,0,0
Face Mask,ORIGINS,Original Skin™ Retexturizing Mask with Rose Clay,28,4.7,"Water, Butylene Glycol, Kaolin, Montmorillonite, Polysorbate 20, Jojoba Esters, Peg-100 Stearate, Bentonite, Glycerin, Citrus Grandis (Grapefruit) Peel Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Amyris Balsamifera Bark Oil*, Salvia Sclarea (Clary) Oil*, Anthemis Nobilis Flower Oil*, Rosa Centifolia Flower Extract, Limonene, Linalool, Geraniol, Epilobium Angustifolium Flower\Leaf\Stem Extract, Castanea Sativa (Chestnut) Seed Extract, Albizia Julibrissin Bark Extract, Lecithin, Ethylhexylglycerin, Caprylyl Glycol, Propylene Glycol Laurate, Propylene Glycol Stearate, Peg-150 Distearate, Hypnea Musciformis (Algae) Extract, Gellidiela Acerosa (Algae) Extract, Simethicone, Sodium Hyaluronate, Sorbitan Laurate, Hexylene Glycol, Dehydroacetic Acid, Xanthan Gum, Trisodium Edta, Phenoxyethanol, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499). *Essential Oil.",1,0,1,1,0
Face Mask,ORIGINS,"Hello, Calm Relaxing & Hydrating Face Mask with Cannabis Sativa Seed Oil",28,4.8,**Essential Oil.,1,1,1,1,0
Face Mask,FARMACY,Bright On Massage-Activated Vitamin C Mask with Echinacea GreenEnvy™,38,4.6,"Water, Aloe Barbadensis Leaf Juice, Kaolin, Glycerin, Bentonite, Pyrus Malus (Apple) Fruit Extract, Propanediol, Titanium Dioxide (Ci 77891), Sorbitol, 1,2-Hexanediol, Lauroyl Lysine, Chromium Oxide Greens, Maltooligosyl Glucoside, Xanthan Gum, Echinacea Purpurea Root Extract, Ascorbyl Tetraisopalmitate, Ascorbic Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantifolia (Lime) Oil, Vaccinium Myrtillus Fruit/Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Acer Saccharum (Sugar Maple) Extract, Centella Asiatica Extract, Saccharum Officinarum (Sugarcane) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Lavandula Hybrida Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Brassica Oleracea Acephala Leaf Extract, Brassica Oleracea Italica (Broccoli) Extract, Camellia Sinensis Leaf Extract, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Anthemis Nobilis Flower Oil, Chamomilla Recutita (Matricaria) Flower Extract, Aloe Barbadensis Leaf Extract, Tocopherol, Betaine, Zingiber Officinale (Ginger) Root Oil, Hydrogenated Starch Hydrolysate, Perilla Ocymoides Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Trisodium Ethylenediamine Disuccinate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Cananga Odorata Flower Oil, Cymbopogon Martini Oil, Pelargonium Graveolens Oil, Pogostemon Cablin Oil, Sclerotium Gum, Pullulan, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Abies Sibirica Oil, Cellulose Gum, Sucrose, Mica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Potassium Sorbate, Ethylhexylglycerin, Manganese Violet, Polyglyceryl-10 Laurate, Cellulose Acetate Butyrate, Caprylic/Capric Triglyceride, Citric Acid, Polyglyceryl-10 Myristate, Acrylates Copolymer, Sodium Benzoate, Algin, Bioflavonoids, Limonene, Linalool.",1,1,1,1,1
Face Mask,REN CLEAN SKINCARE,Glycol Lactic Radiance Renewal Mask,56,4.4,Visit the REN Clean Skincare boutique,1,1,1,1,0
Face Mask,KIEHL'S SINCE 1851,Calendula & Aloe Soothing Hydration Mask,45,4.0,"Water, Glycerin, Aloe Barbadensis Leaf Juice, Butylene Glycol, Ppg-26-Buteth-26, Peg-40 Hydrogenated Castor Oil, Glyceryl Acrylate/Acrylic Acid Copolymer, Carbomer, Calendula Officinalis Flower, Phenoxyethanol, Limonene, Calendula Officinalis Flower Extract, Ethylhexylglycerin, Citrus Limon Peel Oil, Lemon Peel Oil, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Oil, Tocopheryl Acetate, Cassia Angustifolia Seed Polysaccharide, Pelargonium Graveolens Flower Oil, Anthemis Nobilis Flower Oil, Citral, Citric Acid, Potassium Sorbate, Artemisia Absinthium Extract, Sodium Benzoate, Tocopherol.",1,1,1,1,1
Face Mask,ORIGINS,Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,28,4.4,"Water, Cetyl Esters, Zinc Oxide, Titanium Dioxide, Cetyl Alcohol, Cetearyl Alcohol, Glycerin, Glyceryl Stearate, Peg-100 Stearate, Camphor, Ceteareth-20, Salicylic Acid, Colloidal Sulfur, Butylene Glycol, Bentonite, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",0,0,0,0,0
Face Mask,KIEHL'S SINCE 1851,Turmeric & Cranberry Seed Energizing Radiance Mask,39,4.5,"Water, Kaolin, Sorbitol, Bentonite, Butylene Glycol, Silica, Ci 77891, Titanium Dioxide, Vaccinium Macrocarpon (Cranberry) Seed, Pentylene Glycol, 1,2-Hexanediol, Jojoba Seed Oil, Caprylyl Glycol, Xanthan Gum, Polysorbate 60, Polyacrylamide, Ci 77492, Iron Oxides, Glycerin, C13-14 Isoparaffin, Turmeric Root Extract, Ascorbyl Glucoside, Trisodium Ethylenediamine Disuccinate, Laureth-7, Eucalyptus Globulus Leaf Oil, Camellia Oleifera Leaf Extract, Peppermint Leaf Extract, Menthol, Epilobium Angustifolium Extract - Epilobium Angustifolium Flower/Leaf/Stem Extract, Aminomethyl Propanol, Vaccinium Macrocarpon (Cranberry) Seed Oil.",1,1,1,1,1
Face Mask,GLAMGLOW,The Ultimate Glow Set,169,0.0,"-Charcoal: Detoxifies. -Volcanic Pumice: Exfoliates. -Witch Hazel: Tones. SUPERMUD® Clearing Treatment: Water, Kaolin, Magnesium Aluminum Silicate, Mandelic Acid, Carbon, Eucalyptus Globulus Leaf, Tartaric Acid, Pyruvic Acid, Lactic Acid, Salicylic Acid, Glycolic Acid, Eucalyptus Globulus Leaf Powder, Aloe Barbadensis Leaf Juice, Glycyrrhiza Glabra (Licorice) Root Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hedera Helix (Ivy) Extract, Symphytum Officinale (Comfrey) Leaf Extract, Chamomilla Recutita (Matricaria) Extract, Peg-12 Dimethicone, Caprylyl Glycol, Sodium Hydroxide, Butylene Glycol, Mentha Piperita (Peppermint) Oil, Hectorite, Hexylene Glycol, Glycerin, Calendula Officinalis Extract, Maltodextrin, Ethylhexylglycerin, Xanthan Gum, Fragrance, Limonene, Benzyl Benzoate, Linalool, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Iron Oxides (Ci 77499). THIRSTYMUD™ Hydrating Treatment: Water, Caprylic/Capric Triglyceride, Glycerin, Butylene Glycol, Cyclopentasiloxane, Glyceryl Polymethacrylate, Pyrus Malus (Apple) Fruit Extract, Peg-8, Glyceryl Stearate, Peg-100 Stearate, Cetearyl Alcohol, Sodium Polyacryloyldimethyl Taurate, Saccharide Isomerate, Caprylyl Glycol, Olea Europaea (Olive) Leaf Powder, Avena Sativa (Oat) Bran Extract, Hydrogenated Polydecene, Polysorbate 60, Cetyl Alcohol, Zingiber Officinale (Ginger) Root Extract, Menthoxypropanediol, Honey/Mel/Miel, Aminomethyl Propanol, Camellia Sinensis (Green Tea) Leaf Powder, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Tocopheryl Acetate, Allantoin, Kaolin, Hexylene Glycol, Buteth-3, Trideceth-10, Benzophenone-4, Sodium Benzotriazolyl Butylphenol Sulfonate, Cocos Nucifera (Coconut) Fruit Extract, Sodium Hyaluronate, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Fragrance, Coumarin, Linalool, Tetrahexyldecyl Ascorbate, Disodium Edta, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol Gold GRAVITYMUD™ Firming Treatment: Water, Polyvinyl Alcohol, Alcohol Denat., Butylene Glycol, Glycerin, Ethylhexyl Hydroxystearate, Hamamelis Virginiana (Witch Hazel) Water, Montmorillonite, Pentylene Glycol, Illite, Polysorbate 20, Canadian Colloidal Clay, Caprylyl Glycol, Althaea Officinalis Leaf Extract, Tapioca Starch, Chondrus Crispus (Carrageenan), Colloidal Platinum, Dipotassium Glycyrrhizate, Alcohol, Ascophyllum Nodosum Powder, Polysorbate 80, Polymethylsilsesquioxane, Hydroxypropyl Methylcellulose, Citric Acid, Lecithin, Pullulan, Porphyridium Cruentum Extract, Soy Isoflavones, Sodium Hyaluronate, Xanthan Gum, Fragrance, Coumarin, Disodium Edta, Phenoxyethanol, Sorbic Acid, Potassium Sorbate, Bismuth Oxychloride (Ci 77163). #GLITTERMASK GRAVITYMUD™ Firming Treatment: -TEAOXI® Complex (Licorice and Marshmallow Leaf): Creates a firmer-looking complexion. -Vizitight (Firming Matrix, Marine Algae Plasma, and Biodefine Polymers): Delivers tighter-looking skin. -Lunarlift: Tones and tightens the appearance of skin with soy isoflavone liposome red algae extract. -Cosmiplexion (Icelandic Kelp, Hyaluronic Acid, and Glacial Clay): Supports a youthful appearance.",1,1,1,1,1
Face Mask,ORIGINS,Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,34,4.7,*Essential Oil,1,1,1,1,0
Face Mask,SEPHORA COLLECTION,Hand Mask,5,4.1,"Water, Glycerin, Carthamus Tinctorius (Safflower) Seed Oil, Urea, Butylene Glycol, Glyceryl Stearate, Cetearyl Alcohol, Propylene Glycol, Aloe Barbadensis Leaf Extract, PEG-100 Stearate, Fragrance, Phenoxyethanol, Dimethicone, Arginine, Carbomer, Caprylyl Glycol, 1.2-Hexanediol, Propanediol, Butyrospermum Parkii Butter Extract (Butyrospermum Parkii (Shea Butter) Extract), Disodium EDTA, Tocopheryl Acetate, Sodium Hyaluronate, Illicium Verum (Anise) Fruit Extract.",0,0,0,0,0
Face Mask,FRESH,Vitamin C Glow Face Mask,62,3.9,"Water, Glucose, Citrus Limon (Lemon) Fruit Extract, Citrus Clementina Fruit Extract, Citrus Sinensis (Orange) Fruit Extract, Fructose, Glycerin, Sucrose, Citrus Medica Limonum (Lemon) Fruit Extract, Vaccinium Myrtillus Fruit Extract, Pyrus Cydonia Seed Extract, Saccharum Officinarum (Sugar Cane) Extract, Glycine Soja (Soybean) Oil, Citrus Aurantium Dulcis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Xanthan Gum, Butylene Glycol, Sclerotium Gum, Tetrasodium EDTA, Sodium Citrate, Parfum (Fragrance), Panthenol, Caramel, Sodium Metabisulfite, Citric Acid, Potassium Sorbate, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, CI 75120 (Annatto), Phenoxyethanol, Limonene.",1,1,1,1,1
Face Mask,SHISEIDO,White Lucent Power Brightening Mask,70,4.4,-4MSK: Helps remove melanin trapped in dark spots and ion force complex works to slough off the surface cells that contain melanin.,0,0,0,0,0
Face Mask,SEPHORA COLLECTION,Hand Mask - Avocado,5,3.7,"Water, Glycerin, Butylene Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Urea, Glyceryl Stearate, Cetearyl Alcohol, Propylene Glycol, Persea Gratissima (Avocado) Fruit Extract, PEG-100 Stearate, Fragrance, Phenoxyethanol, Dimethicone, Arginine, Carbomer, Caprylyl Glycol, 1,2-Hexanediol, Propanediol, Butyrospermum Parkii Butter Extract (Butyrospermum Parkii (Shea Butter) Extract), Disodium EDTA, Linalool, Tocopheryl Acetate, Citronellol, Illicium Verum (Anise) Fruit Extract, Hydroxycitronellal, Sodium Hyaluronate, Geraniol, Alpha-Isomethyl Ionone.",0,0,0,0,0
Face Mask,SK-II,Brightening Derm Revival Mask,170,4.5,"Water, Galactomyces Ferment Filtrate (Pitera), Butylene Glycol, Niacinamide, Glycerin, Pentylene Glycol, Ascorbyl Glucoside, Inositol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hexapeptide-11, Sodium Hydroxide, Disodium EDTA, Benzyl Alcohol, Methylparaben, Phenoxyethanol.",1,1,1,1,1
Face Mask,LA MER,The Brilliance Brightening Mask,250,4.4,"Declustered Water (-)/Aqua/Eau De-Structuree (-), Declustered Water (+)/Aqua/Eau De-Structuree (+), Methyl Gluceth-20, Peg-75, Butylene Glycol, Glycerin, Bis-Peg-18 Methyl Ether Dimethyl Silane, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Ascophyllum Nodosum Extract, Corallina Officinalis Extract, Laminaria Saccharina Extract, Chlorella Vulgaris Extract, Laminaria Digitata Extract, Palmaria Palmata Extract, Pyrus Malus (Apple) Fruit Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Morus Nigra (Mulberry) Root Extract, Scutellaria Baicalensis Root Extract, Vitis Vinifera (Grape) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Saccharomyces Lysate Extract, Citrus Reticulata (Tangerine) Peel Extract, Asparagopsis Armata Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Punica Granatum (Pomegranate) Fruit Juice, Citrullus Vulgaris (Watermelon) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Tourmaline, Linolenic Acid, Lens Esculenta (Lentil) Fruit Extract, Polygonum Cuspidatum Root Extract, Oleth-5, Glycereth-26, Citrus Aurantifolia (Lime) Peel Extract, Squalane, Humulus Lupulus (Hops) Extract, Yeast Extract/Faex/Extrait De Levure, Acetyl Hexapeptide-8, Tocopheryl Acetate, Caffeine, Hydrolyzed Rice Extract, Acetyl Glucosamine, Yeast Polysaccharides, Hydrolyzed Jojoba Esters, Sodium Rna, Oleth-10 Phosphate, Camelina Sativa Seed Oil, Bifida Ferment Lysate, Sodium Hyaluronate, Sodium Pca, Tetraacetylphytosphingosine, Micrococcus Lysate, Sucrose, Carbomer, Caprylyl Glycol, Sorbitol, Dipotassium Glycyrrhizate, Tetrahexyldecyl Ascorbate, Sodium Hydroxide, Magnesium Ascorbyl Phosphate, Sodium Lactate, Xanthan Gum, Choleth-24, Linoleic Acid, Hexylene Glycol, Ceteth-24, Lecithin, Hydrogenated Lecithin, Ethylbisiminomethylguaiacol Manganese Chloride, Nordihydroguaiaretic Acid, Alcohol Denat., Fragrance, Disodium Edta, Bht, Hydroxycitronellal, Limonene, Linalool, Geraniol, Citronellol, Benzyl Salicylate, Benzyl Benzoate, Phenoxyethanol Rds Product Name The Brilliance Brightening Mask Division",0,0,0,0,0
Face Mask,SEPHORA COLLECTION,Face Mask - Pearl - Brightening,6,4.4,"Water, Butylene Glycol, Glycerin, Salix Alba (Willow) Bark Extract, Betaine, Xanthan Gum, 1,2-Hexanediol, Hydroxyacetophenone, Parfum (Fragrance), Synthetic Fluorphlogopite, CI 77891 (Titanium Dioxide), Mother Of Pearl Extract, Passiflora Edulis Fruit Extract, Linalool, Hexyl Cinnamal, Conchiolin Powder, Phenoxyethanol, Prunus Persica (Peach) Flower Extract, Tin Oxide.",0,0,0,0,0
Face Mask,EVE LOM,Rescue Mask,85,3.9,"Kaolin, Water, Glycerin, Alcohol Denat., (Mel) Honey, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Phenoxyethanol, Camphor, Magnesium Aluminum Silicate, Calcium Chloride, Magnesium Chloride, Sodium Chloride, Ethylhexylglycerin, Aluminum Chlorohydrate, Allantoin.",1,1,1,1,1
Face Mask,FRESH,Black Tea Instant Perfecting Mask Mini,35,4.7,"Water, Glycerin, Rice Ferment Filtrate (Sake), Caprylic/Capric Triglyceride, Pentylene Glycol, Sodium Polyacrylate, Betaine, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Vitis Vinif- era (Grape) Seed Oil, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate, Adenosine, Tocopheryl Ac- etate, Tocopherol, Ethylhexyl Palmitate, Poloxamer 407, Butylene Glycol, Parfum (Fragrance), Hydrogenated Lecithin, Menthoxypropanediol, Maltodextrin, Silica, CI 77891 (Titanium Dioxide), Trihydroxystearin, Hydroxyethylcellulose, Disodium EDTA, Sodium Citrate, Caprylyl Glycol, Citric Acid, Caramel, Hexylene Glycol, Potassium Sorbate, BHT, Biotin, Phenoxyethanol, Linalool.",0,0,0,0,0
Face Mask,OLEHENRIKSEN,Cold Plunge Pore Mask,36,4.6,"Water, Kaolin, Glycerin, Disodium Lauryl Sulfosuccinate, Bentonite, Cetearyl Alcohol, Lactic Acid, Lauramidopropyl Betaine, Sodium C14-16 Olefin Sulfonate, Menthoxypropanediol, Persea Gratissima (Avocado) Oil, Phenoxyethanol, Potassium Hydroxide, Salicylic Acid, Mentha Piperita (Peppermint) Oil, Sodium Chloride, Ethylhexylglycerin, Propanediol, Sodium Phytate, Xanthan Gum, Epilobium Fleischeri Extract, Saussurea Involucrata Extract, Citric Acid, Potassium Sorbate, Macrocystis Pyrifera (Kelp) Extract*, Eucalyptus Globulus Leaf Extract*, Chondrus Crispus (Carrageenan) Extract*, Camellia Sinensis Leaf Extract*, Tocopherol, Chromium Hydroxide Green (Ci 77289), Titanium Dioxide (Ci 77891).",1,1,1,1,1
Face Mask,CAUDALIE,Instant Detox Mask,39,4.4,"Water, Bentonite, Glycerin*, Acacia Senegal Gum*, Xanthan Gum, Benzyl Alcohol, Alcohol*, Sodium Dehydroacetate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Vitis Vinifera (Grape) Fruit Extract*, Lavandula Angustifolia (Lavender) Oil*, Sodium Citrate, Dehydroacetic Acid, Coffea Arabica (Coffee) Seed Extract*, Coffea Robusta Seed Extract*, Citric Acid*, Papain*, Cupressus Sempervirens Oil*, Salvia Sclarea (Clary) Oil*, Commiphora Myrrha Oil*, Santalum Album (Sandalwood) Oil*, Anthemis Nobilis Flower Oil*, Petroselinum Crispum (Parsley) Seed Oil*, Carbomer, 1,2-Hexanediol, Caprylyl Glycol, Sodium Benzoate, Lactic Acid, Potassium Sorbate, Algin, Limonene, Linalool. *Plant Origin.",1,1,1,1,1
Face Mask,FRESH,Crème Ancienne® Ultimate Nourishing Honey Mask,150,4.2,"Mel (Honey), Propylene Glycol Dicaprylate/Dicaprate, Stearalkonium Hectorite, PEG-7 Glyceryl Cocoate, Limnanthes Alba (Meadowfoam) Seed Oil, Jojoba Oil PEG-150 Esters, Pentylene Glycol, Butyrospermum Parkii (Shea Butter), Propylene Carbonate, Echinacea Purpurea Extract, Sucrose Laurate, Hippophae Rhamnoides Oil, Cera Alba (Beeswax), Rosa Damascena Flower Water, Citrus Limon (Lemon) Peel Oil, Osmanthus Fragrans Flower Extract, Anthemis Nobilis Flower Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol, Water, Caprylic/Capric Triglyceride, Glycerin, Sodium Metabisulfite, Citric Acid, Limonene, Citronellol.",1,1,1,1,1
Face Mask,DR. JART+,Water Replenishment Cotton Sheet Mask,7,4.6,"Chamomilla Recutita (Matricaria) Flower Water, Butylene Glycol, 1,2-Hexanediol, Glycerin, PEG-32, Hamamelis Virginiana (Witch Hazel) Extract, Glycereth-26, Sodium Hyaluronate, Hydrolyzed Collagen, Cereus Grandiflorus (Cactus) Flower Extract, Olea Europaea (Olive) Fruit Extract, Panthenol, Polyphosphorylcholine Glycol Acrylate, Arginine, PEG-60 Hydrogenated Castor Oil, Ethylhexylglycerin, Disodium EDTA.",1,1,1,1,1
Face Mask,TATCHA,Luminous Dewy Skin Sheet Mask,12,4.3,"Water, Saccharomyces/Camellia Sinensis Leaf/Cladosiphon Okamuranus/Rice Ferment Filtrate*, Propanediol, Glycerin, Pentaerythrityl Tetraisostearate, Diphenylsiloxy Phenyl Trimethicone, Squalane, Camellia Japonica Seed Oil, Sericin, Oryza Sativa (Rice) Germ Oil, Chondrus Crispus Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Panax Ginseng Root Extract, Royal Jelly Extract, Thymus Serpyllum Extract, Ziziphus Jujuba Fruit Extract, Scutellaria Baicalensis Root Extract, Sodium Hyaluronate, Ammonium Acryloyldimethyltaurate/Carboxyethyl Acrylate Crosspolymer, Polyglyceryl-10 Laurate, Ethylhexylglycerin, Disodium Edta, Fragrance, Alcohol, Phenoxyethanol.* Hadasei-3.",1,1,1,0,1
Face Mask,ERNO LASZLO,Hydra-Therapy Skin Vitality Treatment Masks,88,4.3,"-Magnesium Carbonate: Regulates skin's pH levels while maintaining a clear complexion. -Allantoin: A healing and soothing botanical extract, considered to be an excellent anti-irritant that works effectively to soothe irritated and sensitive skin. -Panthenol (Vitamin B5): Works to help maintain skin's natural moisture levels. Step 1: Water, Glyceryl Polymethacrylate, Panthenol, Allantoin, Propylene Glycol, Methylparaben, Benzyl Alcohol. Step 2: Magnesium Carbonate, Algin, Silica, Calcium Sulphate, Pentasodium Triphosphate, Ci 77491 Ci 77492 Ci 77499 (Iron Oxides), Ci 77947 (Zinc Oxide).",1,1,1,1,0
