"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2017-05-27","84.0","-1.0763","6.1208","Aaron Judge",592450,593423,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",0,1,2017,"1.0053","0.2339","1.4384","1.7148","null","null","516770.00",2,6,"Bot","null","null",,,572033,,"170527_190703","3.8447","-122.0352","-4.1980","9.0131","23.1953","-29.3635","3.9900","1.8400","null","null","null","82.6510","null","5.3930",490838,593423,572033,592387,476704,461858,489267,501981,434658,592192,"55.1048","0.000","0.000","null","null","null","null","null",48,"2"
"FF","2017-05-27","97.4","-1.2856","6.1409","Aaron Judge",592450,593423,"null","called_strike",,,,,"13","null","R","R","R","NYY","OAK","S","null","null",0,0,2017,"-1.0881","1.3144","-0.0836","1.6662","null","null","516770.00",2,6,"Bot","null","null",,,572033,,"170527_190642","5.5334","-141.0884","-9.2247","-15.3942","31.0179","-13.2658","3.9900","1.8400","null","null","null","95.8420","2397","5.5610",490838,593423,572033,592387,476704,461858,489267,501981,434658,592192,"54.9366","0.000","0.000","null","null","null","null","null",48,"1"
"SL","2017-05-27","88.8","-1.6849","6.2094","Aaron Judge",592450,605194,"strikeout","swinging_strike",,,,,"14","Aaron Judge strikes out swinging.  ","R","R","R","NYY","OAK","S","null","null",1,2,2017,"-0.0046","0.5268","0.5055","1.5020","null","null","null",2,4,"Bot","null","null",,,572033,,"170527_182153","5.2443","-128.8754","-6.4245","-1.0158","23.7385","-25.5536","3.9900","1.8400","null","null","null","87.1960","2204","5.1600",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.3372","0.000","0.000","0.00",1,0,0,"null",29,"5"
"FF","2017-05-27","95.3","-1.5134","6.3555","Aaron Judge",592450,605194,"null","ball",,,,,"11","null","R","R","R","NYY","OAK","B","null","null",0,2,2017,"-0.5036","2.0633","-0.3472","5.5018","null","null","null",2,4,"Bot","null","null",,,572033,,"170527_182141","4.0296","-138.2734","-0.9733","-7.0750","30.1136","-6.8427","3.9900","1.8400","null","null","null","93.1050","2356","5.0870",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.4106","0.000","0.000","null","null","null","null","null",29,"4"
"SL","2017-05-27","90.6","-1.6384","6.3267","Aaron Judge",592450,605194,"null","foul",,,,,"9","null","R","R","R","NYY","OAK","S","null","null",0,2,2017,"-0.1148","0.6236","0.5833","2.3977","null","null","null",2,4,"Bot","null","null",,,572033,,"170527_182113","5.6259","-131.3927","-5.0409","-2.3652","25.3620","-24.5116","3.9900","1.8400","30","71.8","-1.7711","88.6020","2254","5.0260",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.4712","0.000","0.000","null","null","null","null",2,29,"3"
"FF","2017-05-27","95.1","-1.3747","6.4170","Aaron Judge",592450,605194,"null","swinging_strike",,,,,"6","null","R","R","R","NYY","OAK","S","null","null",0,1,2017,"-0.2720","1.7380","0.5666","3.1066","null","null","null",2,4,"Bot","null","null",,,572033,,"170527_182047","5.4900","-137.7417","-6.5030","-4.4396","28.2951","-9.9406","3.9900","1.8400","null","null","null","92.6250","2365","4.8970",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.6003","0.000","0.000","null","null","null","null","null",29,"2"
"SL","2017-05-27","89.7","-1.6970","6.1680","Aaron Judge",592450,605194,"null","swinging_strike",,,,,"7","null","R","R","R","NYY","OAK","S","null","null",0,0,2017,"-0.1875","0.7157","-0.4381","1.7567","null","null","null",2,4,"Bot","null","null",,,572033,,"170527_182028","3.3993","-130.2835","-6.2732","-2.6738","23.4416","-23.4166","3.9900","1.8400","null","null","null","88.0510","2295","5.0330",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.4646","0.000","0.000","null","null","null","null","null",29,"1"
"FF","2017-05-27","92.4","-1.7988","6.2360","Aaron Judge",592450,605194,"field_out","hit_into_play",,,,,"9","Aaron Judge flies out to center fielder Rajai Davis.  ","R","R","R","NYY","OAK","X","8","fly_ball",3,1,2017,"-0.8905","1.5009","0.5094","2.0823","407812.00","null","null",2,1,"Bot","136.48","63.31",,,572033,,"170527_173530","7.4901","-133.7277","-7.6014","-11.8130","28.4638","-13.6118","3.9900","1.8400","363","91.1","30.2180","89.8970","2044","5.0190",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.4781","0.102","0.157","0.00",1,0,0,3,10,"5"
"SL","2017-05-27","87.7","-1.7141","6.3070","Aaron Judge",592450,605194,"null","ball",,,,,"13","null","R","R","R","NYY","OAK","B","null","null",2,1,2017,"0.1277","0.8152","-0.2076","1.4094","407812.00","null","null",2,1,"Bot","null","null",,,572033,,"170527_173511","3.2860","-127.1485","-7.0841","0.6922","24.1795","-22.6933","3.9900","1.8400","null","null","null","85.2380","2107","4.7300",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.7672","0.000","0.000","null","null","null","null","null",10,"4"
"FF","2017-05-27","93.9","-1.5754","6.4038","Aaron Judge",592450,605194,"null","ball",,,,,"13","null","R","R","R","NYY","OAK","B","null","null",1,1,2017,"-1.0090","1.7669","-1.3954","1.8925","407812.00","null","null",2,1,"Bot","null","null",,,572033,,"170527_173449","2.4814","-135.9649","-9.3059","-12.4405","29.5013","-9.6010","3.9900","1.8400","null","null","null","91.1300","2117","4.8550",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.6422","0.000","0.000","null","null","null","null","null",10,"3"
"FT","2017-05-27","93.6","-1.7477","6.2835","Aaron Judge",592450,605194,"null","called_strike",,,,,"8","null","R","R","R","NYY","OAK","S","null","null",1,0,2017,"-1.6759","1.1980","-0.0420","1.7549","407812.00","null","null",2,1,"Bot","null","null",,,572033,,"170527_173430","7.6789","-135.4843","-8.2035","-21.4196","28.2355","-16.5641","3.9900","1.8400","null","null","null","91.2780","2273","5.0700",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.4271","0.000","0.000","null","null","null","null","null",10,"2"
"SL","2017-05-27","89.5","-1.7255","6.2908","Aaron Judge",592450,605194,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",0,0,2017,"0.2131","0.8726","0.1709","1.2517","407812.00","null","null",2,1,"Bot","null","null",,,572033,,"170527_173413","4.1432","-129.8114","-8.0012","1.5363","24.6044","-21.4066","3.9900","1.8400","null","null","null","87.6180","2242","5.0670",490838,605194,572033,592387,476704,461858,489267,501981,434658,592192,"55.4308","0.000","0.000","null","null","null","null","null",10,"1"
"FF","2017-05-26","94.0","-2.1839","5.6307","Aaron Judge",592450,433586,"walk","ball",,,,,"14","Aaron Judge walks.   Starlin Castro to 2nd.  ","R","R","R","NYY","OAK","B","null","null",3,1,2017,"-0.8473","1.2616","1.1482","1.4220","543305.00","null","516770.00",1,9,"Bot","null","null",,,519390,,"170527_021115","10.4567","-136.3060","-7.9908","-12.5880","24.9860","-15.0012","3.9900","1.8400","null","null","null","94.3220","2336","6.2940",490823,433586,519390,592387,476704,461858,489267,501981,434658,459964,"54.2035","0.000","0.000","0.70",1,0,0,"null",70,"5"
"FF","2017-05-26","93.3","-2.1844","5.5963","Aaron Judge",592450,433586,"null","called_strike",,,,,"5","null","R","R","R","NYY","OAK","S","null","null",3,0,2017,"-0.8555","1.5020","0.0774","2.5866","543305.00","null","516770.00",1,9,"Bot","null","null",,,519390,,"170527_021045","7.6713","-135.5801","-5.3164","-12.0899","25.6643","-12.6784","3.9900","1.8400","null","null","null","93.7110","2315","6.3000",490823,433586,519390,592387,476704,461858,489267,501981,434658,459964,"54.1980","0.000","0.000","null","null","null","null","null",70,"4"
"FT","2017-05-26","93.2","-2.1703","5.6272","Aaron Judge",592450,433586,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",2,0,2017,"-1.8484","0.9506","0.3202","0.8893","543305.00","null","516770.00",1,9,"Bot","null","null",,,519390,,"170527_021020","10.3825","-135.0687","-8.4732","-24.7831","26.0007","-19.0160","3.9900","1.8400","null","null","null","93.2980","2344","6.3060",490823,433586,519390,592387,476704,461858,489267,501981,434658,459964,"54.1915","0.000","0.000","null","null","null","null","null",70,"3"
"FT","2017-05-26","93.7","-2.3893","5.6474","Aaron Judge",592450,433586,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",1,0,2017,"-1.6408","1.1476","1.0447","1.4536","543305.00","null","516770.00",1,9,"Bot","null","null",,,519390,,"170527_020911","12.4536","-135.7001","-7.6232","-22.9279","26.4389","-16.5371","3.9900","1.8400","null","null","null","93.9380","2344","6.4390",490823,433586,519390,592387,476704,461858,489267,501981,434658,459964,"54.0590","0.000","0.000","null","null","null","null","null",70,"2"
"FT","2017-05-26","94.3","-2.0590","5.7009","Aaron Judge",592450,433586,"null","ball",,,,,"13","null","R","R","R","NYY","OAK","B","null","null",0,0,2017,"-1.5296","0.9925","-0.0664","1.4705","543305.00","null","516770.00",1,9,"Bot","null","null",,,519390,,"170527_020806","8.5346","-136.8844","-7.5576","-21.0099","24.4451","-18.3543","3.9900","1.8400","null","null","null","94.8720","2325","6.3270",490823,433586,519390,592387,476704,461858,489267,501981,434658,459964,"54.1701","0.000","0.000","null","null","null","null","null",70,"1"
"FF","2017-05-26","92.6","2.9299","5.3372","Aaron Judge",592450,640455,"single","hit_into_play_no_out",,,,,"1","Aaron Judge singles on a fly ball to right fielder Matt Joyce.  ","R","R","L","NYY","OAK","X","null","fly_ball",0,2,2017,"0.8317","1.2537","-0.7930","3.5530","null","null","null",1,7,"Bot","180.55","142.55",,,519390,,"170527_011107","-11.4544","-134.3275","-1.5587","12.6334","26.9045","-16.4466","3.9900","1.8400","189","67.7","44.3420","93.7230","1993","6.9430",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"53.5543","0.287","0.280","0.90",1,1,0,3,49,"3"
"FF","2017-05-26","92.7","3.0061","5.3144","Aaron Judge",592450,640455,"null","swinging_strike",,,,,"3","null","R","R","L","NYY","OAK","S","null","null",0,1,2017,"0.8065","1.2708","0.3508","3.9277","null","null","null",1,7,"Bot","null","null",,,519390,,"170527_011035","-8.5460","-134.5606","-0.5227","11.6387","27.9379","-16.7237","3.9900","1.8400","null","null","null","92.9200","2030","6.4480",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.0492","0.000","0.000","null","null","null","null","null",49,"2"
"SL","2017-05-26","80.6","3.0717","5.4380","Aaron Judge",592450,640455,"null","called_strike",,,,,"8","null","R","R","L","NYY","OAK","S","null","null",0,0,2017,"-0.3116","0.2881","0.1393","2.4623","null","null","null",1,7,"Bot","null","null",,,519390,,"170527_011023","-5.9178","-117.0732","-0.4896","-1.7670","21.6983","-29.6484","3.9900","1.8400","null","null","null","80.5380","2104","6.2950",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.2022","0.000","0.000","null","null","null","null","null",49,"1"
"CH","2017-05-26","83.6","3.0124","5.6990","Aaron Judge",592450,640455,"single","hit_into_play_no_out",,,,,"9","Aaron Judge singles on a sharp line drive to left fielder Khris Davis.  ","R","R","L","NYY","OAK","X","null","line_drive",3,2,2017,"0.3622","0.2437","0.4636","2.0262","null","null","null",2,4,"Bot","73.95","109.53",,,519390,,"170527_002001","-6.6062","-121.5632","-2.5751","4.8169","21.8355","-29.4588","3.9900","1.8400","150","100.2","9.7600","84.1310","1251","6.4830",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.0145","0.828","0.802","0.90",1,1,0,4,29,"6"
"CH","2017-05-26","85.2","3.0970","5.5491","Aaron Judge",592450,640455,"null","ball",,,,,"12","null","R","R","L","NYY","OAK","B","null","null",2,2,2017,"0.5426","0.6611","1.1070","3.0950","null","null","null",2,4,"Bot","null","null",,,519390,,"170527_001940","-5.7885","-123.8230","-0.8353","6.7196","22.6534","-25.3096","3.9900","1.8400","null","null","null","85.8390","1302","6.5720",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"53.9253","0.000","0.000","null","null","null","null","null",29,"5"
"SL","2017-05-26","83.2","2.9165","5.4110","Aaron Judge",592450,640455,"null","ball",,,,,"13","null","R","R","L","NYY","OAK","B","null","null",1,2,2017,"-0.1548","0.2048","-0.7081","0.8166","null","null","null",2,4,"Bot","null","null",,,519390,,"170527_001918","-7.9847","-120.6193","-4.3588","0.2350","26.1550","-29.4901","3.9900","1.8400","null","null","null","82.5540","2078","6.3130",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.1843","0.000","0.000","null","null","null","null","null",29,"4"
"CH","2017-05-26","86.4","3.0620","5.7159","Aaron Judge",592450,640455,"null","ball",,,,,"14","null","R","R","L","NYY","OAK","B","null","null",0,2,2017,"0.4394","0.4678","0.2940","1.4130","null","null","null",2,4,"Bot","null","null",,,519390,,"170527_001903","-7.4168","-125.3978","-4.9484","6.0179","23.8511","-26.5437","3.9900","1.8400","null","null","null","86.0160","1440","6.0450",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.4528","0.000","0.000","null","null","null","null","null",29,"3"
"FF","2017-05-26","94.9","3.0502","5.3917","Aaron Judge",592450,640455,"null","foul",,,,,"11","null","R","R","L","NYY","OAK","S","null","null",0,1,2017,"1.1084","1.6713","-0.9207","3.2312","null","null","null",2,4,"Bot","null","null",,,519390,,"170527_001829","-12.9437","-137.3365","-3.7200","17.1490","30.9007","-10.0623","3.9900","1.8400","null","null","null","95.2360","2077","6.8080",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"53.6900","0.000","0.000","null","null","null","null","null",29,"2"
"CH","2017-05-26","86.0","3.0780","5.5812","Aaron Judge",592450,640455,"null","swinging_strike",,,,,"8","null","R","R","L","NYY","OAK","S","null","null",0,0,2017,"0.8675","0.4663","-0.2354","2.1836","null","null","null",2,4,"Bot","null","null",,,519390,,"170527_001813","-9.4918","-124.5680","-2.6608","10.8605","25.4006","-27.0681","3.9900","1.8400","null","null","null","85.1780","1233","6.0360",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.4612","0.000","0.000","null","null","null","null","null",29,"1"
"CH","2017-05-26","84.5","3.1670","5.6239","Aaron Judge",592450,640455,"field_out","hit_into_play",,,,,"8","Aaron Judge grounds out, third baseman Trevor Plouffe to first baseman Ryon Healy.  ","R","R","L","NYY","OAK","X","5","ground_ball",0,0,2017,"0.5233","0.5168","0.0315","2.4389","null","null","null",0,2,"Bot","103.39","175.42",,,519390,,"170526_233637","-8.2248","-122.5154","-2.0466","6.7379","22.8360","-26.8778","3.9900","1.8400","3","75.0","-34.8060","83.7630","1165","5.8700",490823,640455,519390,592387,476704,461858,489267,501981,434658,459964,"54.6280","0.053","0.048","0.00",1,0,0,2,12,"1"
"SL","2017-05-24","79.6","-4.0343","4.3781","Aaron Judge",592450,493247,"field_out","hit_into_play",,,,,"14","Aaron Judge grounds out to first baseman Brandon Moss.  ","R","R","R","NYY","KC","X","3","ground_ball",1,2,2017,"1.1356","0.5732","0.8844","1.9348","null","null","null",1,8,"Bot","145.95","178.60",,,521692,,"170525_014203","8.5144","-115.0817","0.4634","7.8879","23.0122","-27.7301","3.9900","1.8400","29","68.5","-1.4630","77.0900","2391","5.0240",490791,493247,521692,461235,593160,519058,444876,460086,456715,593528,"55.4738","0.108","0.101","0.00",1,0,0,2,60,"5"
"SL","2017-05-24","79.1","-4.2208","4.1377","Aaron Judge",592450,493247,"null","foul",,,,,"9","null","R","R","R","NYY","KC","S","null","null",1,2,2017,"0.7309","0.0071","0.4983","1.9137","null","null","null",1,8,"Bot","null","null",,,521692,,"170525_014132","8.7742","-114.4825","1.9258","4.5942","20.9905","-32.7330","3.9900","1.8400","null","null","null","77.3240","2466","5.3010",490791,493247,521692,461235,593160,519058,444876,460086,456715,593528,"55.1964","0.000","0.000","null","null","null","null","null",60,"4"
"SL","2017-05-24","77.1","-4.1203","4.0746","Aaron Judge",592450,493247,"null","called_strike",,,,,"4","null","R","R","R","NYY","KC","S","null","null",1,1,2017,"1.0690","-0.0202","-0.6364","2.5654","null","null","null",1,8,"Bot","null","null",,,521692,,"170525_014110","5.4176","-111.6424","3.7575","7.5575","20.8369","-33.3210","3.9900","1.8400","null","null","null","75.1260","2412","5.1870",490791,493247,521692,461235,593160,519058,444876,460086,456715,593528,"55.3104","0.000","0.000","null","null","null","null","null",60,"3"
"SL","2017-05-24","77.3","-3.9399","3.9331","Aaron Judge",592450,493247,"null","ball",,,,,"14","null","R","R","R","NYY","KC","B","null","null",0,1,2017,"1.2309","-0.2422","0.7797","0.7019","null","null","null",1,8,"Bot","null","null",,,521692,,"170525_014046","7.7040","-111.9179","0.5416","8.3245","21.5129","-34.5140","3.9900","1.8400","null","null","null","74.8700","2395","4.9200",490791,493247,521692,461235,593160,519058,444876,460086,456715,593528,"55.5776","0.000","0.000","null","null","null","null","null",60,"2"
"SL","2017-05-24","78.1","-4.0263","4.0448","Aaron Judge",592450,493247,"null","called_strike",,,,,"4","null","R","R","R","NYY","KC","S","null","null",0,0,2017,"0.6065","-0.1416","-0.5568","2.7811","null","null","null",1,8,"Bot","null","null",,,521692,,"170525_014029","6.2257","-113.1099","4.2543","3.9074","19.3635","-34.3351","3.9900","1.8400","null","null","null","76.0020","2407","4.8860",490791,493247,521692,461235,593160,519058,444876,460086,456715,593528,"55.6116","0.000","0.000","null","null","null","null","null",60,"1"
"FF","2017-05-24","92.9","-2.3083","6.3736","Aaron Judge",592450,434628,"single","hit_into_play_no_out",,,,,"14","Aaron Judge singles on a sharp ground ball to center fielder Lorenzo Cain.  ","R","R","R","NYY","KC","X","null","ground_ball",0,2,2017,"-0.7746","1.3968","0.9740","2.8431","null","null","null",2,6,"Bot","104.53","98.43",,,521692,,"170525_005622","10.1056","-134.7211","-6.3198","-11.5886","27.5352","-13.9039","3.9900","1.8400","129","96.0","8.3130","93.1710","2249","6.4970",490791,434628,521692,461235,593160,519058,444876,460086,456715,593528,"54.0009","0.693","0.656","0.90",1,1,0,4,44,"3"
"SL","2017-05-24","85.7","-2.3519","6.4804","Aaron Judge",592450,434628,"null","swinging_strike",,,,,"8","null","R","R","R","NYY","KC","S","null","null",0,1,2017,"0.0550","-0.1881","0.1673","1.7191","null","null","null",2,6,"Bot","null","null",,,521692,,"170525_005554","5.8098","-124.5982","-4.6693","-0.4257","21.4064","-33.5279","3.9900","1.8400","null","null","null","85.7520","2685","6.0420",490791,434628,521692,461235,593160,519058,444876,460086,456715,593528,"54.4555","0.000","0.000","null","null","null","null","null",44,"2"
